System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,0,3,0,QFORPLAN,8.19008e+08,0.109836,6.63762e+09,409,9182,0.0309114,9.03267e-09,59.2034





S,0,4,0,QFORPLAN,3.85093e+08,0.0516443,7.07154e+09,636,8282,0.0165584,8.50832e-08,60.0112

S,1,4,0,CVXQP1S,1.09353,9.43454e-05,11589.6,566,11273,6.6576e-05,2.47236e-08,60.0629
S,1,0,0,CVXQP2S,0.00942763,1.1609e-06,8120.93,283,379,9.99842e-07,5.50279e-09,3.04944
S,1,4,0,CVXQP3S,1.85313,0.000155159,11941.6,552,8613,0.000218269,1.14046e-08,60.0929
K,1,0,0,DUALC2,0.159273,4.48492e-05,3551.15,48,193,6.14391e-07,8.10311e-07,0.128751
K,1,0,0,DUALC5,0.000152001,3.55781e-07,427.232,64,184,8.35412e-07,4.00475e-08,0.13428
K,1,0,0,DUALC8,0.311727,1.70255e-05,18309,561,4427,9.96717e-07,1.86024e-11,4.42928
K,1,0,0,HS118,1.18173e-05,1.77752e-08,664.82,98,117,9.07874e-07,7.59837e-14,0.0729717
S,1,0,0,LASER,0.102285,4.24491e-08,2.4096e+06,35,71,6.43768e-07,3.70735e-09,1.29877
S,0,4,0,LISWET1,11.122,0.307898,25.0004,1123,1364,5.44993e-05,2.10942e-15,60.0989

S,1,4,0,CVXQP1S,1.12993,9.74855e-05,11589.6,560,11024,6.88261e-05,2.90163e-08,60.0317
S,1,0,0,CVXQP2S,0.00934183,1.15034e-06,8120.93,259,522,9.90728e-07,1.26325e-08,3.81766
S,1,4,0,CVXQP3S,1.85356,0.000155195,11941.6,551,8582,0.000218339,1.06469e-08,60.1822
K,1,0,0,DUALC2,0.160575,4.52157e-05,3551.15,48,193,6.19383e-07,7.10752e-07,0.133916
K,1,0,0,DUALC5,0.000175189,4.10057e-07,427.232,65,176,9.64973e-07,4.97129e-08,0.18106
K,1,2,0,DUALC8,0.605917,3.30933e-05,18308.8,955,20004,1.93791e-06,8.69358e-10,17.1074
K,1,0,0,HS118,5.64717e-05,8.49428e-08,664.82,95,125,2.9999e-07,1.01378e-08,0.0591377
S,1,0,0,LASER,0.108945,4.52128e-08,2.4096e+06,35,71,7.29866e-07,3.84e-09,1.5132
S,0,4,0,LISWET1,11.122,0.307897,25.0004,1154,1396,5.36068e-05,2.09832e-15,60.0686

S,1,4,0,CVXQP1S,0.609458,5.25815e-05,11590.1,687,10942,3.68631e-05,5.61592e-09,60.0009


S,1,4,0,CVXQP1S,0.50966,4.39714e-05,11590.2,715,10787,3.07859e-05,2.1211e-09,60.0423
S,1,0,0,CVXQP2S,0.00790485,9.73391e-07,8120.93,86,398,8.37627e-07,5.3792e-08,2.49393
S,1,4,0,CVXQP3S,0.683585,5.72352e-05,11942.7,1124,7649,6.24856e-05,2.50026e-08,60.0794
K,1,0,0,DUALC2,0.120724,3.39942e-05,3551.19,44,228,4.55993e-07,6.76433e-07,0.131699
K,1,0,0,DUALC5,0.000155485,3.63936e-07,427.232,44,225,8.54972e-07,6.23898e-08,0.140927
K,1,2,0,DUALC8,1.81725,9.92523e-05,18307.5,918,20019,5.81371e-06,9.8913e-10,16.4298
K,1,0,0,HS118,5.64717e-05,8.49428e-08,664.82,95,125,2.9999e-07,1.01378e-08,0.0523086
S,1,0,0,LASER,0.127118,5.27548e-08,2.4096e+06,28,60,9.13688e-07,7.58836e-09,1.12401
S,0,4,0,LISWET1,11.122,0.307897,25.0004,1144,1385,5.38914e-05,2.13163e-15,60.0208


S,1,4,0,CVXQP1S,0.512698,4.42335e-05,11590.2,614,12932,3.09894e-05,1.26498e-06,60.0253
S,1,0,0,CVXQP2S,0.00840306,1.03474e-06,8120.93,73,407,8.90409e-07,5.50764e-08,2.21372


S,1,4,0,CVXQP1S,2.53626,0.000218818,11588.2,424,5448,0.000156334,2.91726e-07,30.1519
S,1,0,0,CVXQP2S,0.00894213,1.10112e-06,8120.93,117,391,9.48205e-07,6.67193e-08,2.69042


S,0,4,0,CVXQP1S,295.166,0.0254657,11295.6,791,6257,0.0136737,9.02368e-10,60.0671
S,1,0,0,CVXQP2S,0.00860765,1.05993e-06,8120.93,124,447,9.12631e-07,6.50555e-08,3.01712

S,0,4,0,CVXQP1S,219.984,0.0189793,11370.7,498,8818,0.0102274,1.47769e-09,60.4169


S,1,4,0,CVXQP1S,15.9508,0.00137617,11574.8,511,9670,0.000849048,6.10217e-09,60.4304




S,1,4,0,CVXQP1S,0.353027,3.04577e-05,11590.4,567,12836,2.12945e-05,8.93087e-07,60.0218
S,1,0,0,CVXQP2S,0.00889117,1.09484e-06,8120.93,69,290,9.42148e-07,8.08273e-08,2.15951


S,1,4,0,CVXQP1S,0.271625,2.34347e-05,11590.4,393,11729,1.63685e-05,2.04178e-06,60.12




