System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,HS118,2.89003e-09,4.34709e-12,664.82,11,143,850,7,68,2.96281e-07,1.753e-07,0.00137892,0,0
S,1,0,0,HS21,2.32021e-09,2.32113e-11,-99.96,4,6,0,1,5,7.43787e-07,6.15607e-15,3.775e-05,0,0
S,1,0,0,HS268,1.83361e-06,3.19942,-1.26051e-06,32,530,85,1,529,9.82335e-07,4.05013e-08,0.00217342,0,0
S,1,0,0,HS35,2.09265e-07,1.88338e-06,0.111111,5,11,26,1,10,4.83093e-08,3.9832e-07,9.2e-05,0,0
S,1,0,0,HS35MOD,3.62928e-07,1.45171e-06,0.25,6,37,86,1,36,5.40766e-07,4.8459e-06,0.000229417,0,0
S,1,0,0,HS51,2.60035e-06,2.92773e+09,2.60035e-06,9,10,0,1,0,3.33571e-07,4.03855e-13,5.3875e-05,0,0
S,1,0,0,HS52,6.56046e-06,1.23163e-06,5.32664,8,15,0,2,0,4.64225e-07,2.6719e-07,5.9458e-05,0,0
S,1,0,0,HS53,9.4403e-06,2.30644e-06,4.09301,6,10,0,2,0,9.34942e-07,1.75686e-06,5.2541e-05,0,0
S,1,0,0,HS76,3.29351e-07,7.03468e-08,-4.68182,4,10,29,1,9,3.28191e-07,3.42926e-13,0.00010925,0,0
S,1,0,0,QGROW15,1829.69,1.79922e-05,-1.01692e+08,257,986,2030,548,0,9.7645e-07,8.13963e-05,0.99239,0,0
S,1,0,0,QGROW22,2620.99,1.75166e-05,-1.49626e+08,261,1835,2543,662,0,7.62382e-07,6.6078e-05,1.51862,0,0
S,1,0,0,QGROW7,859.756,2.00884e-05,-4.27979e+07,318,657,1311,256,0,5.89224e-07,4.91175e-05,0.19121,0,0
S,1,0,0,QISRAEL,135.839,5.359e-06,2.5348e+07,49,599,1903,59,488,9.98737e-07,0.000886959,0.0588496,612,0
S,1,0,0,QPCBLEND,3.36318e-06,0.000428838,-0.0078459,21,76,985,10,39,4.97191e-07,2.7466e-10,0.00485671,0,0
S,1,0,0,QPCBOEI1,149.172,1.29671e-05,1.15038e+07,19,221,2762,27,192,8.53272e-07,1.60541e-08,0.0452716,0,0
S,1,0,0,QPCBOEI2,11.324,1.38571e-06,8.17195e+06,1410,5294,14045,25,190,9.96483e-07,2.9879e-06,0.147944,0,0
S,1,0,0,QPCSTAIR,33.2985,5.36693e-06,6.20435e+06,38,453,4130,34,109,3.77817e-07,6.81978e-08,0.112594,0,0
S,1,4,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,682,10420,354,630,0,0.0010112,1.6235e-05,10.0009,61075,0
S,1,0,0,HUESTIS,2.28494e+06,6.56125e-06,3.48245e+11,5,13,13,9,0,8.88063e-07,5.86425e-07,0.0208965,0,0
S,1,0,0,KSIP,1.64472e-06,2.85642e-06,0.575796,22,260,788,21,121,8.52247e-07,8.45233e-10,0.204941,0,0
S,1,0,0,LASER,0.0896674,3.72125e-08,2.4096e+06,17,84,31,15,14,4.31455e-07,2.94454e-10,0.0475222,0,0
S,1,4,0,QPILOTNO,2329.39,0.000492618,4.73092e+06,99,1909,42420,923,985,0.220678,3863.46,10.0759,0,0
S,1,0,0,QPTEST,3.40293e-05,7.78368e-06,4.37191,5,9,16,1,8,8.52745e-07,6.0948e-06,7.8541e-05,0,0
