System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
K,1,0,0,QGROW15,1829.82,1.79934e-05,-1.01692e+08,217,1491,0,909,4.65283e-07,1.29843e-05,0.379071,0
K,1,0,0,QGROW22,2620.73,1.75149e-05,-1.49626e+08,215,1465,0,1041,3.07643e-07,1.25134e-05,0.637596,0
K,1,0,0,QGROW7,859.732,2.00878e-05,-4.27979e+07,204,1404,0,389,1.99375e-07,6.10779e-06,0.108825,0
K,1,0,0,QISRAEL,0.275006,1.08493e-08,2.53478e+07,89,522,0,182,5.32952e-08,1.42743e-06,0.0463222,0
K,1,0,0,QPCBLEND,4.12838e-06,0.000526409,-0.00784667,48,145,0,95,6.73128e-07,3.39927e-09,0.00471508,0
K,1,0,0,QPCBOEI1,121.424,1.0555e-05,1.15038e+07,42,189,0,95,7.17324e-07,5.36677e-06,0.0368653,0
K,1,0,0,QPCBOEI2,11.362,1.39037e-06,8.17195e+06,14012,111750,0,14100,9.9985e-07,5.94673e-08,1.73748,0
K,1,0,0,QPCSTAIR,80.147,1.29178e-05,6.20431e+06,160,913,0,334,9.12506e-07,5.08545e-09,0.13038,0
K,1,4,0,QPILOTNO,382.25,8.08381e-05,4.72897e+06,2401,18844,0,17482,0.000125343,2.38367,60.0033,0
K,1,0,0,QPTEST,1.84467e-06,4.2194e-07,4.37187,8,10,0,10,1.8495e-07,1.85062e-07,8.7084e-05,0
K,1,0,0,QRECIPE,6.50705e-07,2.44061e-09,-266.616,28,74,0,49,4.82897e-07,1.50313e-06,0.00271708,0
K,1,0,0,QSC205,5.32199e-07,9.15383e-05,-0.00581342,29,103,0,103,5.38223e-07,2.10123e-14,0.0165504,0
K,1,0,0,QSCAGR25,236.302,1.17133e-06,2.01738e+08,48,289,0,246,7.9e-07,9.26765e-06,0.11451,0
K,1,0,0,QSCAGR7,71.5611,2.66363e-06,2.6866e+07,60,400,0,152,9.68235e-07,8.22267e-08,0.0204657,0
K,1,0,0,QSCFXM1,1422.71,8.42704e-05,1.68813e+07,132,959,0,677,9.24001e-07,0.000263237,0.437846,1
K,1,0,0,QSCFXM2,2154.17,7.75545e-05,2.7774e+07,233,1780,0,1592,9.53176e-07,0.000125794,1.697,6
K,1,0,0,QSCFXM3,2451.54,7.95532e-05,3.08139e+07,270,2111,0,1858,9.76172e-07,8.32839e-05,3.32862,10
K,1,0,0,QSCORPIO,0.000100147,5.32554e-08,1880.51,184,1265,0,541,4.88344e-08,2.43175e-05,0.105464,0
K,1,0,0,QSCRS8,0.00118265,1.30743e-06,904.559,81,558,0,422,5.67693e-08,1.5961e-05,0.306038,0
K,1,0,0,QSCSD1,1.5675e-06,1.80866e-07,8.66667,26,68,0,66,1.31481e-08,2.81606e-09,0.0176188,0
K,1,0,0,QSCSD6,3.70821e-05,7.29844e-07,50.8082,62,278,0,179,7.5244e-07,1.76187e-06,0.113928,0
K,1,0,0,QSCSD8,0.000158396,1.6837e-07,940.763,36,202,0,195,8.26614e-07,4.01105e-07,0.30866,0
K,0,-2,1,QSCTAP1,1e+20,7.06284e+16,1e+20,35,168,0,168,1e+20,1e+20,0.0750187,0
K,1,0,0,QSCTAP2,8.72394e-05,5.02813e-08,1735.03,22,79,0,79,9.93599e-07,1.72077e-13,0.182616,0
K,1,0,0,QSCTAP3,0.000133285,9.26389e-08,1438.75,29,99,0,99,6.26757e-07,1.19771e-11,0.297926,0
K,1,4,0,QSEBA,18304.8,0.000224649,8.14635e+07,33408,333801,0,48776,0.000345437,7.75947e-07,60.0003,15095
K,1,0,0,QSHARE1B,42.9317,5.96209e-05,720121,2476,19662,0,2856,9.89935e-07,1.23704e-06,0.674695,0
K,1,0,0,QSHARE2B,0.122893,1.05004e-05,11703.6,124,885,0,225,5.77674e-07,4.92138e-05,0.0268208,5
K,1,4,0,QSHELL,2.17556e+09,0.00138338,1.57046e+12,4321,45270,0,7722,0.769392,0.000319857,60.0044,1897
K,1,0,0,QSHIP04L,7.99894,3.30533e-06,2.42001e+06,333,3122,0,714,6.76631e-07,2.4368e-05,1.55793,133
K,1,0,0,QSHIP04S,15.4834,6.3849e-06,2.42498e+06,404,3821,0,837,9.57804e-07,5.87663e-05,0.993438,164
K,1,0,0,QSHIP08L,2.43554,1.02504e-06,2.37604e+06,572,5410,0,1170,9.48459e-07,3.47655e-05,19.8946,235
K,1,0,0,QSHIP08S,8.8385,3.70474e-06,2.38572e+06,634,6027,0,1686,8.6851e-07,3.92969e-05,8.36927,272
K,1,4,0,QSHIP12L,567.05,0.000187835,3.01831e+06,1165,11488,0,2232,0.000873691,5.93204e-05,60.045,507
K,1,0,0,QSHIP12S,26.0111,8.5088e-06,3.05694e+06,2747,26698,0,8422,9.76454e-07,3.89738e-05,32.2458,1222
K,1,0,0,QSIERRA,59.8387,2.51948e-06,2.37505e+07,46,271,0,217,2.21576e-07,5.36678e-05,0.264535,1
K,1,0,0,QSTAIR,9.68665,1.21304e-06,7.98546e+06,651,5661,0,1035,8.64984e-07,4.48907e-05,0.76631,237
K,1,0,0,QSTANDAT,0.00349159,5.44553e-07,6411.83,33,132,0,130,7.43692e-07,3.58395e-07,0.169637,0
K,1,0,0,S268,1.51178e-06,2.63786,-9.38671e-07,19,73,0,22,7.39381e-07,1.04447e-05,0.000343041,0
K,0,4,0,STADAT1,8.48333e+06,0.29738,-2.00435e+07,5032,39680,0,33173,0.000219259,0.229652,60.0034,0
K,0,4,0,STADAT2,17.3699,0.532385,-15.2567,5742,45408,0,45268,0.00211198,0.037411,60.0086,0
K,0,4,0,STADAT3,33.2658,0.929746,-2.51366,2957,23363,0,23266,0.000186509,0.0415391,60.0161,0
K,1,0,0,STCQP1,0.300267,1.93542e-06,155143,29,84,0,53,3.84272e-07,1.06419e-07,0.673678,0
K,1,0,0,STCQP2,0.020606,9.22906e-07,22327.3,34,113,0,51,9.76757e-07,2.96744e-06,1.17743,0
K,1,0,0,TAME,2.5e-11,inf,2.5e-11,4,5,0,5,3.7762e-08,3.91468e-13,4.8833e-05,0
K,0,4,0,UBH1,2.12738,1.90625,3.24338,4154,32639,0,4345,0.0103348,0.0144836,60.0003,0
K,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,35,150,0,53,8.89109e-07,3.95031e-07,0.00966742,0
K,0,0,0,YAO,191.905,0.970667,5.79917,1434,11305,0,1967,9.66977e-07,8.13465e-06,4.23495,0
K,1,0,0,ZECEVIC2,2.12253e-06,5.14554e-07,-4.125,4,6,0,6,5.29339e-07,1.23183e-07,5.65e-05,0
